date,spy,no_rules,active,total_wealth
2013-08-01,161.80467912715204,153.53553013819086,153.53553013819086,153.53553013819086
2013-08-02,162.07965977594364,154.6948417853603,154.6948417853603,154.6948417853603
2013-08-05,161.84261931245635,154.45139003063696,154.45139003063696,154.45139003063696
2013-08-06,160.92292612822212,154.05524623222297,154.05524623222297,154.05524623222297
2013-08-07,160.40150566428204,153.3144738331422,153.3144738331422,153.3144738331422
2013-08-08,160.9893169422592,154.93536296562561,154.93536296562561,154.93536296562561
2013-08-09,160.52474361283834,153.99237300574737,153.99237300574737,153.99237300574737
2013-08-12,160.33511485024496,152.77660542211058,152.77660542211058,152.77660542211058
2013-08-13,160.8091957772195,152.8180495781921,152.8180495781921,152.97541258167496
2013-08-14,159.98434403575504,149.24710540154015,149.24710540154015,149.24710540154015
2013-08-15,157.7467931928849,147.64608361475297,147.64608361475297,147.64608361475297
2013-08-16,157.22542685189103,147.71522405924017,147.71522405924017,147.71522405924017
2013-08-19,156.2203096175303,149.27889341847074,149.27889341847074,149.27889341847074
2013-08-20,156.98827814251132,149.18331416742112,149.18331416742112,149.18331416742112
2013-08-21,156.0212454213115,147.9781569720406,147.9781569720406,147.9781569720406
2013-08-22,157.44336191536055,148.73910340660058,148.73910340660058,148.73910340660058
2013-08-23,157.97432605881846,150.2579003705258,150.2579003705258,150.2579003705258
2013-08-26,157.3865147808413,149.43448990810538,149.43448990810538,149.43448990810538
2013-08-27,154.85509438094672,147.522168348074,147.522168348074,147.522168348074
2013-08-28,155.40494743263747,147.8724765288443,147.8724765288443,147.8724765288443
2013-08-29,155.65140528876802,148.13365077188348,148.13365077188348,148.13365077188348
2013-08-30,155.15852565847104,148.022704275238,148.022704275238,148.022704275238
2013-09-03,155.85997708254047,148.5000599015315,148.5000599015315,148.5000599015315
2013-09-04,157.1495284403003,149.612745067715,149.612745067715,149.612745067715
2013-09-05,157.34857459553697,149.98140812170698,149.98140812170698,149.98140812170698
2013-09-06,157.42445496614565,149.966466938504,149.966466938504,149.966466938504
2013-09-09,158.93186922344665,150.00520256706068,150.00520256706068,150.00520256706068
2013-09-10,160.1075819843114,151.82486685812196,151.82486685812196,151.82486685812196
2013-09-11,160.61013158100073,152.52342570305075,152.52342570305075,152.52342570305075
2013-09-12,160.183444313938,152.17522455155282,152.17522455155282,152.17522455155282
2013-09-13,160.54372272598155,151.68695285000834,151.68695285000834,151.68695285000834
2013-09-16,161.47285134384117,152.24157457705064,152.24157457705064,152.24157457705064
2013-09-17,162.19351641382082,152.37085790729657,152.37085790729657,152.37085790729657
2013-09-18,164.0707708036653,153.82989693243698,153.82989693243698,153.82989693243698
2013-09-19,163.7957360319275,155.1187303518871,155.1187303518871,155.1187303518871
2013-09-20,162.6506027356804,155.48998538698478,155.48998538698478,155.48998538698478
2013-09-23,161.89791492251715,153.938572220305,153.938572220305,153.938572220305
2013-09-24,161.51685329912283,152.9994142972923,152.9994142972923,152.9994142972923
2013-09-25,161.0499887649784,152.06160627560777,152.06160627560777,152.06160627560777
2013-09-26,161.66929959765903,152.48721464311203,152.48721464311203,152.48721464311203
2013-09-27,160.92610134106738,152.38410408633698,152.38410408633698,152.38410408633698
2013-09-30,160.06863150401082,152.4146646014363,152.4146646014363,152.4146646014363
2013-10-01,161.3357940030152,153.60774264314395,153.60774264314395,153.60774264314395
2013-10-02,161.18336574546103,152.35431579387833,152.35431579387833,152.35431579387833
2013-10-03,159.6970774781702,150.38377610422398,150.38377610422398,150.38377610422398
2013-10-04,160.90708614596002,152.134654636061,152.134654636061,152.134654636061
2013-10-07,159.51609034599085,151.20108830120253,151.20108830120253,151.20108830120253
2013-10-08,157.6582841348235,148.60150190872523,148.60150190872523,148.60150190872523
2013-10-09,157.77257375627048,148.3926730380332,148.3926730380332,148.3926730380332
2013-10-10,161.1738942298715,151.6153787410087,151.6153787410087,151.6153787410087
2013-10-11,162.21226099419704,154.19148735818916,154.19148735818916,154.19148735818916
2013-10-14,162.860166783467,154.6998490063296,154.6998490063296,154.84372581668734
2013-10-15,161.67884327717687,155.42864368230974,155.42864368230974,155.42864368230974
2013-10-16,163.93678042979212,157.7001180464664,157.7001180464664,157.7001180464664
2013-10-17,165.03239123024252,158.9149865989832,158.9149865989832,158.9149865989832
2013-10-18,166.1470172258003,159.50803535072973,159.50803535072973,159.50803535072973
2013-10-21,166.1566511102285,157.06625655155133,157.06625655155133,157.06625655155133
2013-10-22,167.11892101216043,157.38784434389754,157.38784434389754,157.38784434389754
2013-10-23,166.31860500631842,155.29780030207107,155.29780030207107,155.29780030207107
2013-10-24,166.87118224630254,157.29516942759153,157.29516942759153,157.29516942759153
2013-10-25,167.63341373898362,156.30237767332486,156.30237767332486,156.30237767332486
2013-10-28,167.9001496589668,154.6490598550216,154.6490598550216,154.6490598550216
2013-10-29,168.7957040091843,155.35122941162885,155.35122941162885,155.35122941162885
2013-10-30,167.95726740821718,153.83582898908833,153.83582898908833,153.83582898908833
2013-10-31,167.48093135848325,153.99068232567993,153.99068232567993,153.99068232567993
2013-11-01,167.88111642287737,155.24042399106312,155.24042399106312,155.24042399106312
2013-11-04,168.47177817602244,156.62829922887497,156.62829922887497,156.62829922887497
2013-11-05,167.93825221310982,157.47783976563358,157.47783976563358,157.47783976563358
2013-11-06,168.7957040091843,152.81028463317014,152.81028463317014,152.81028463317014
2013-11-07,166.66158211655178,149.43402962669194,149.43402962669194,149.43402962669194
2013-11-08,168.90995754866714,150.9485832318613,150.9485832318613,150.9485832318613
2013-11-11,168.9385885872206,152.1194345720613,152.1194345720613,152.1194345720613
2013-11-12,168.59562951796931,150.14765325782074,150.14765325782074,150.14765325782074
2013-11-13,169.9485047228134,151.07115919875324,151.07115919875324,151.07115919875324
2013-11-14,170.7964489213342,151.55611646627221,151.55611646627221,151.55611646627221
2013-11-15,171.5396110959617,151.65781211874585,151.65781211874585,151.65781211874585
2013-11-18,170.93933349937052,147.4458886991363,147.4458886991363,147.4458886991363
2013-11-19,170.56777947352987,149.36121771447566,149.36121771447566,149.36121771447566
2013-11-20,170.03425351061725,148.46967136191344,148.46967136191344,148.46967136191344
2013-11-21,171.4061980335149,149.15925991251575,149.15925991251575,149.15925991251575
2013-11-22,172.263559624679,149.491553683977,149.491553683977,149.491553683977
2013-11-25,172.09217029496375,149.1535157890567,149.1535157890567,149.1535157890567
2013-11-26,172.13983456960668,148.90481906135562,148.90481906135562,148.90481906135562
2013-11-27,172.558998747144,150.7446902372292,150.7446902372292,150.7446902372292
2013-11-29,172.44474520766119,150.68733812711514,150.68733812711514,150.68733812711514
2013-12-02,171.9968958686241,149.56988993149758,149.56988993149758,149.56988993149758
2013-12-03,171.25378781694286,154.02242410447926,154.02242410447926,154.02242410447926
2013-12-04,171.23471849888926,153.39263762906094,153.39263762906094,153.39263762906094
2013-12-05,170.48204872670806,152.63146557324217,152.63146557324217,152.63146557324217
2013-12-06,172.38748313055422,153.24078677705114,153.24078677705114,153.24078677705114
2013-12-09,172.82577074909133,154.67568954188775,154.67568954188775,154.67568954188775
2013-12-10,172.20644187542865,155.15727911675592,155.15727911675592,155.15727911675592
2013-12-11,170.27250271990354,153.11485401366974,153.11485401366974,153.11485401366974
2013-12-12,169.7103096364733,154.03621103578888,154.03621103578888,154.03621103578888
2013-12-13,169.69124031841974,154.61230011294515,154.61230011294515,154.7988574665948
2013-12-16,170.74882072865543,155.33328773858636,155.33328773858636,155.33328773858636
2013-12-17,170.20569696327877,155.66504131933593,155.66504131933593,155.66504131933593
2013-12-18,173.1115940281102,157.25212833603882,157.25212833603882,157.25212833603882
2013-12-19,172.91150149591311,155.3564301206761,155.3564301206761,155.3564301206761
2013-12-20,173.9173223285748,156.60353322585405,156.60353322585405,156.60353322585405
2013-12-23,174.8465411513448,157.83449015838923,157.83449015838923,157.83449015838923
2013-12-24,175.2296053237495,159.23366776067388,159.23366776067388,159.23366776067388
2013-12-26,176.12050510059157,160.52952074196094,160.52952074196094,160.52952074196094
2013-12-27,176.11094338009167,158.82307224374017,158.82307224374017,158.82307224374017
2013-12-30,176.0822040956457,158.10782200243335,158.10782200243335,158.10782200243335
2013-12-31,176.91558922163176,158.08163709466973,158.08163709466973,158.08163709466973
2014-01-02,175.22013380815994,157.38401152433505,157.38401152433505,157.38401152433505
2014-01-03,175.19135844174986,157.54140086115908,157.54140086115908,157.54140086115908
2014-01-06,174.68363108320492,158.36856820747528,158.36856820747528,158.36856820747528
2014-01-07,175.75645612329424,161.02778996785352,161.02778996785352,161.02778996785352
2014-01-08,175.79482929216837,161.36627499868425,161.36627499868425,161.36627499868425
2014-01-09,175.90978642995213,160.4420153556623,160.4420153556623,160.4420153556623
2014-01-10,176.38870234012285,160.41386007288304,160.41386007288304,160.41386007288304
2014-01-13,174.04184118685848,157.82972102013147,157.82972102013147,157.82972102013147
2014-01-14,175.9384896324339,163.51275417463842,163.51275417463842,163.51275417463842
2014-01-15,176.88684993718581,164.3433775674065,164.3433775674065,164.3433775674065
2014-01-16,176.6569356616183,165.37534048053112,165.37534048053112,165.37534048053112
2014-01-17,175.90978642995213,164.96472338600387,164.96472338600387,164.96472338600387
2014-01-21,176.42702138605077,166.43749879419016,166.43749879419016,166.43749879419016
2014-01-22,176.5419965648166,166.47042690825023,166.47042690825023,166.47042690825023
2014-01-23,175.09548866300176,165.21033858497535,165.21033858497535,165.21033858497535
2014-01-24,171.35977858663517,160.87176783865266,160.87176783865266,160.87176783865266
2014-01-27,170.5167054532747,158.5371975290974,158.5371975290974,158.5371975290974
2014-01-28,171.53210604741838,161.3357809202011,161.3357809202011,161.3357809202011
2014-01-29,169.88451335939232,158.94095018589036,158.94095018589036,158.94095018589036
2014-01-30,171.68536419014796,164.20817872258218,164.20817872258218,164.20817872258218
2014-01-31,170.6796155214146,164.13505944396334,164.13505944396334,164.13505944396334
2014-02-03,166.83840178187174,159.9580188746137,159.9580188746137,159.9580188746137
2014-02-04,168.0070424777629,160.61890103108001,160.61890103108001,160.61890103108001
2014-02-05,167.79630576614142,160.3093936213445,160.3093936213445,160.3093936213445
2014-02-06,170.00897809472977,162.8018915155118,162.8018915155118,162.8018915155118
2014-02-07,172.11647149781916,166.2837477548141,166.2837477548141,166.2837477548141
2014-02-10,172.4326216677066,168.19246085580082,168.19246085580082,168.19246085580082
2014-02-11,174.31963622885382,170.6363647891466,170.6363647891466,170.6363647891466
2014-02-12,174.40585408219164,169.61535911843131,169.61535911843131,169.61535911843131
2014-02-13,175.30629753855155,171.78569566126427,171.78569566126427,171.78569566126427
2014-02-14,176.27376324332116,171.7708178864293,171.7708178864293,171.7708178864293
2014-02-18,176.4845360369068,172.2172094196223,172.2172094196223,172.30071630488362
2014-02-19,175.31582317708728,170.78651041942607,170.78651041942607,170.78651041942607
2014-02-20,176.35038329419493,174.59280174310035,174.59280174310035,174.59280174310035
2014-02-21,176.14922634405542,174.07299422284834,174.07299422284834,174.07299422284834
2014-02-24,177.1263439742353,175.78748656789102,175.78748656789102,175.78748656789102
2014-02-25,177.05926760287937,179.3118700613868,179.3118700613868,179.3118700613868
2014-02-26,177.06884736436135,179.63636232142693,179.63636232142693,179.63636232142693
2014-02-27,177.99799402320303,179.6270846801245,179.6270846801245,179.6270846801245
2014-02-28,178.44818868990987,179.17941935774766,179.17941935774766,179.17941935774766
2014-03-03,177.19334818166294,178.4444849499507,178.4444849499507,178.4444849499507
2014-03-04,179.6838335932287,181.37207701872111,181.37207701872111,181.37207701872111
2014-03-05,179.84679778431482,181.55400866324717,181.55400866324717,181.55400866324717
2014-03-06,180.25861928214752,181.424871162346,181.424871162346,181.424871162346
2014-03-07,180.33532953793164,180.44467021622503,180.44467021622503,180.44467021622503
2014-03-10,180.23949584114771,180.0262113394751,180.0262113394751,180.0262113394751
2014-03-11,179.3486141052877,178.89692100804555,178.89692100804555,178.89692100804555
2014-03-12,179.3965129126976,180.3718306685241,180.3718306685241,180.3718306685241
2014-03-13,177.3849614522846,177.7532517650154,177.7532517650154,177.7532517650154
2014-03-14,176.88684993718581,176.04303043865903,176.04303043865903,176.04303043865903
2014-03-17,178.48654381780196,178.1771459064707,178.1771459064707,178.1771459064707
2014-03-18,179.760579930977,180.52369728777325,180.52369728777325,180.52369728777325
2014-03-19,178.80265790572523,179.33628952212902,179.33628952212902,179.33628952212902
2014-03-20,179.84679778431482,179.57759777360437,179.57759777360437,179.57759777360437
2014-03-21,179.14922517139158,179.74212581209088,179.74212581209088,179.74212581209088
2014-03-24,178.40830007854143,176.5530919946665,176.5530919946665,176.5530919946665
2014-03-25,179.2550174902811,178.2935588146955,178.2935588146955,178.2935588146955
2014-03-26,177.96579087019865,174.38170501152445,174.38170501152445,174.38170501152445
2014-03-27,177.59053844303259,173.14154530664408,173.14154530664408,173.14154530664408
2014-03-28,178.46608534412857,174.18743338641212,174.18743338641212,174.18743338641212
2014-03-31,179.92850539213384,174.38881819562584,174.38881819562584,174.38881819562584
2014-04-01,181.12151945480875,177.46465195128445,177.46465195128445,177.46465195128445
2014-04-02,181.72771449352064,179.22203267586846,179.22203267586846,179.22203267586846
2014-04-03,181.48719212049284,177.85851186269377,177.85851186269377,177.85851186269377
2014-04-04,179.34166832718873,172.9795204932793,172.9795204932793,172.9795204932793
2014-04-07,177.359649954433,171.86430450719246,171.86430450719246,171.86430450719246
2014-04-08,178.09085095794458,174.97708298896075,174.97708298896075,174.97708298896075
2014-04-09,180.00550430363117,178.0023566837596,178.0023566837596,178.0023566837596
2014-04-10,176.22427682948862,171.73068453038493,171.73068453038493,171.73068453038493
2014-04-11,174.63679669373747,170.87317861353546,170.87317861353546,170.87317861353546
2014-04-14,176.01265610974545,171.0571620499651,171.0571620499651,171.0571620499651
2014-04-15,177.22495598225888,172.44312797299787,172.44312797299787,172.44312797299787
2014-04-16,179.08186014432243,174.25723900480605,174.25723900480605,174.25723900480605
2014-04-17,179.3320524837426,172.69091163130656,172.69091163130656,172.69091163130656
2014-04-21,179.95740704541845,174.64740485140877,174.64740485140877,174.81257863905088
2014-04-22,180.77520476289143,177.42380817305823,177.42380817305823,177.42380817305823
2014-04-23,180.35185507751262,175.58926720319818,175.58926720319818,175.58926720319818
2014-04-24,180.71741949730426,177.08002178097308,177.08002178097308,177.08002178097308
2014-04-25,179.23578580338884,174.58195038700256,174.58195038700256,174.58195038700256
2014-04-28,179.80342726340584,176.04616371797744,176.04616371797744,176.04616371797744
2014-04-29,180.64052883169938,177.381311672042,177.381311672042,177.381311672042
2014-04-30,181.17928667941382,177.6890235608264,177.6890235608264,177.6890235608264
2014-05-01,181.1985183663061,177.5454058601128,177.5454058601128,177.5454058601128
2014-05-02,180.93880038835016,176.7500469319385,176.7500469319385,176.7500469319385
2014-05-05,181.28513312124957,178.49768643643256,178.49768643643256,178.49768643643256
2014-05-06,179.7072147059983,175.39125616166166,175.39125616166166,175.39125616166166
2014-05-07,180.76562500140943,175.3295752105471,175.3295752105471,175.3295752105471
2014-05-08,180.5731818456123,172.0990849960484,172.0990849960484,172.0990849960484
2014-05-09,180.84251566701434,172.3034653552051,172.3034653552051,172.3034653552051
2014-05-12,182.60329747658076,174.2283231023308,174.2283231023308,174.2283231023308
2014-05-13,182.76682093811124,175.44255211402893,175.44255211402893,175.44255211402893
2014-05-14,181.90088988046136,174.98858693376013,174.98858693376013,174.98858693376013
2014-05-15,180.3037578192999,173.6632470649347,173.6632470649347,173.6632470649347
2014-05-16,180.92916650392198,174.37694537152456,174.37694537152456,174.37694537152456
2014-05-19,181.5930205213465,176.30611743423393,176.30611743423393,176.30611743423393
2014-05-20,180.44806763492016,175.47033460772727,175.47033460772727,175.47033460772727
2014-05-21,181.96827294851258,177.49208928818015,177.49208928818015,177.49208928818015
2014-05-22,182.41085432078364,178.60425195337393,178.60425195337393,178.60425195337393
2014-05-23,183.142001201349,179.64068747276792,179.64068747276792,179.64068747276792
2014-05-27,184.2677765238293,181.51343476933698,181.51343476933698,181.51343476933698
2014-05-28,184.13306451067308,181.1462124345185,181.1462124345185,181.1462124345185
2014-05-29,185.08557424130228,181.9707854742415,181.9707854742415,181.9707854742415
2014-05-30,185.38380971598895,182.2850696874972,182.2850696874972,182.2850696874972
2014-06-02,185.59553868162456,181.92374364694257,181.92374364694257,181.92374364694257
2014-06-03,185.4992720012708,181.90342461241812,181.90342461241812,181.90342461241812
2014-06-04,185.87456051040104,182.27426505254817,182.27426505254817,182.27426505254817
2014-06-05,187.08678821898613,183.68371099248807,183.68371099248807,183.68371099248807
2014-06-06,187.98160288893854,183.86732213628065,183.86732213628065,183.86732213628065
2014-06-09,188.1740460447357,183.78202787697637,183.78202787697637,183.78202787697637
2014-06-10,188.19318752671757,184.74964335634655,184.74964335634655,184.74964335634655
2014-06-11,187.53896739372124,184.71163445464643,184.71163445464643,184.71163445464643
2014-06-12,186.21124131789014,183.46011280783142,183.46011280783142,183.46011280783142
2014-06-13,186.77891885987128,184.11437399640957,184.11437399640957,184.11437399640957
2014-06-16,186.93286255991976,186.87661354398395,186.87661354398395,186.87661354398395
2014-06-17,187.45242480270608,187.7436886699724,187.7436886699724,187.7436886699724
2014-06-18,188.82821205478578,188.04037785075306,188.04037785075306,188.04037785075306
2014-06-19,189.03992297943932,187.6555551473463,187.6555551473463,187.6555551473463
2014-06-20,189.42372683210908,188.38203335371483,188.38203335371483,188.52673532726175
2014-06-23,189.36568899277287,189.0468648115968,189.0468648115968,189.0468648115968
2014-06-24,188.22495769615216,187.8462491611006,187.8462491611006,187.8462491611006
2014-06-25,189.07569824689463,189.85732609527176,189.85732609527176,189.85732609527176
2014-06-26,188.94033675838372,189.50720740280315,189.50720740280315,189.50720740280315
2014-06-27,189.30772331736497,190.33771122183336,190.33771122183336,190.33771122183336
2014-06-30,189.2110056124593,190.65909678751822,190.65909678751822,190.65909678751822
2014-07-01,190.47744647218067,192.19672651419307,192.19672651419307,192.19672651419307
2014-07-02,190.67079167708158,190.46230777151413,190.46230777151413,190.46230777151413
2014-07-03,191.60856192535525,190.59555647055416,190.59555647055416,190.59555647055416
2014-07-07,190.94156877704964,191.0330280126188,191.0330280126188,191.0330280126188
2014-07-08,189.7137356189694,188.8435525705226,188.8435525705226,188.8435525705226
2014-07-09,190.5644761697119,190.82864565537565,190.82864565537565,190.82864565537565
2014-07-10,189.81039920092883,189.9206605864272,189.9206605864272,189.9206605864272
2014-07-11,190.07141612959416,190.0087629693152,190.0087629693152,190.0087629693152
2014-07-14,191.02858043359876,192.60860544314855,192.60860544314855,192.60860544314855
2014-07-15,190.67079167708158,189.83805335142694,189.83805335142694,189.83805335142694
2014-07-16,191.37657293684907,189.1625902485404,189.1625902485404,189.1625902485404
2014-07-17,189.20140780999526,186.58837349939793,186.58837349939793,186.58837349939793
2014-07-18,191.1348598590043,188.52137234288267,188.52137234288267,188.52137234288267
2014-07-21,190.7771613073975,188.4588462323656,188.4588462323656,188.4588462323656
2014-07-22,191.60856192535525,189.36994613870772,189.36994613870772,189.36994613870772
2014-07-23,192.0339322007265,191.01999290476257,191.01999290476257,191.01999290476257
2014-07-24,192.04362020810092,192.0747102182605,192.0747102182605,192.0747102182605
2014-07-25,191.14452982539666,192.04743593915458,192.04743593915458,192.04743593915458
2014-07-28,191.22185347457136,192.6372407180917,192.6372407180917,192.6372407180917
2014-07-29,190.4001047820239,191.94012075931127,191.94012075931127,191.94012075931127
2014-07-30,190.42911468120096,193.0314960714556,193.0314960714556,193.0314960714556
2014-07-31,186.66856217251672,188.30301024535476,188.30301024535476,188.30301024535476
2014-08-01,186.09812436027806,189.6834216742663,189.6834216742663,189.6834216742663
2014-08-04,187.44185278720994,190.6100127668168,190.6100127668168,190.6100127668168
2014-08-05,185.62438621196296,189.81601790468798,189.81601790468798,189.81601790468798
2014-08-06,185.68244209228124,191.32353026868958,191.32353026868958,191.32353026868958
2014-08-07,184.67698207926105,191.29109566412612,191.29109566412612,191.29109566412612
2014-08-08,186.81346734054546,193.42180503961862,193.42180503961862,193.42180503961862
2014-08-11,187.35487721262498,195.33685783447575,195.33685783447575,195.33685783447575
2014-08-12,187.09387832494173,194.94510771663403,194.94510771663403,194.94510771663403
2014-08-13,188.36026506171683,196.87948416442413,196.87948416442413,196.87948416442413
2014-08-14,189.2496493960646,197.28036123380429,197.28036123380429,197.28036123380429
2014-08-15,189.2110056124593,197.22673649245746,197.22673649245746,197.22673649245746
2014-08-18,190.79646515821807,199.23585630122892,199.23585630122892,199.23585630122892
2014-08-19,191.79220108189966,199.90436436829975,199.90436436829975,200.23517165249345
2014-08-20,192.30463713676625,199.50836606025868,199.50836606025868,199.50836606025868
2014-08-21,192.86531477770217,200.0168635498225,200.0168635498225,200.0168635498225
2014-08-22,192.56567210641364,200.55520531032838,200.55520531032838,200.55520531032838
2014-08-25,193.54205005632846,201.1834037122036,201.1834037122036,201.1834037122036
2014-08-26,193.66774157844702,201.20589038354072,201.20589038354072,201.20589038354072
2014-08-27,193.590345765344,201.63541116743568,201.63541116743568,201.63541116743568
2014-08-28,193.48403025797433,201.8000050847251,201.8000050847251,201.8000050847251
2014-08-29,194.03505597349996,202.7733995733715,202.7733995733715,202.7733995733715
2014-09-02,193.93844651448677,202.93522877425096,202.93522877425096,202.93522877425096
2014-09-03,193.8320408022067,201.16386496405062,201.16386496405062,201.16386496405062
2014-09-04,193.55175610468496,200.45368530008136,200.45368530008136,200.45368530008136
2014-09-05,194.421800506248,201.23586493949514,201.23586493949514,201.23586493949514
2014-09-08,193.9190704997379,201.16420232668804,201.16420232668804,201.16420232668804
2014-09-09,192.691309505586,200.35657336089633,200.35657336089633,200.35657336089633
2014-09-10,193.41637657519198,202.0430844010359,202.0430844010359,202.0430844010359
2014-09-11,193.638749720252,202.01834861433713,202.01834861433713,202.01834861433713
2014-09-12,192.50761622609537,201.15424583724203,201.15424583724203,201.15424583724203
2014-09-15,192.36265693512038,199.64256455753193,199.64256455753193,199.64256455753193
2014-09-16,193.8126828284399,200.30601550308847,200.30601550308847,200.30601550308847
2014-09-17,194.07369975710523,200.53691154842446,200.53691154842446,200.53691154842446
2014-09-18,195.10811554635626,201.5194733741642,201.5194733741642,201.5194733741642
2014-09-19,194.9323242170146,202.1609902105311,202.1609902105311,202.1609902105311
2014-09-22,193.4268764267598,201.51635770259264,201.51635770259264,201.51635770259264
2014-09-23,192.31966527483496,202.63330122455602,202.63330122455602,202.63330122455602
2014-09-24,193.8251130650898,202.5446821298739,202.5446821298739,202.5446821298739
2014-09-25,190.6976366584096,200.04191970337067,200.04191970337067,200.04191970337067
2014-09-26,192.21286266094924,201.7296574526753,201.7296574526753,201.7296574526753
2014-09-29,191.86319234636593,201.60683756604686,201.60683756604686,201.60683756604686
2014-09-30,191.35811701218606,201.62924838433773,201.62924838433773,201.62924838433773
2014-10-01,188.76483408475525,200.4241547991307,200.4241547991307,200.4241547991307
2014-10-02,188.79400635277102,200.65139690363276,200.65139690363276,200.65139690363276
2014-10-03,190.8725078976654,201.45027859598292,201.45027859598292,201.45027859598292
2014-10-06,190.64914249859123,201.53688856042228,201.53688856042228,201.53688856042228
2014-10-07,187.70615317461298,200.55985751541604,200.55985751541604,200.55985751541604
2014-10-08,190.9890346008897,203.22745218238055,203.22745218238055,203.22745218238055
2014-10-09,187.20113196337934,201.31353639025025,201.31353639025025,201.31353639025025
2014-10-10,185.06430392343552,198.97841085456264,198.97841085456264,198.97841085456264
2014-10-13,182.02427215687428,197.8904969059196,197.8904969059196,197.8904969059196
2014-10-14,182.30600013296203,197.66887699503857,197.66887699503857,197.66887699503857
2014-10-15,181.072466024546,197.74907866601055,197.74907866601055,197.74907866601055
2014-10-16,180.9170429639674,196.059854658943,196.059854658943,196.059854658943
2014-10-17,183.0537988399829,198.17561775000414,198.17561775000414,198.17561775000414
2014-10-20,184.8313046399331,199.7058218043363,199.7058218043363,200.0291205728273
2014-10-21,188.4928301980061,200.9985403989102,200.9985403989102,200.9985403989102
2014-10-22,187.15261976257887,200.94488382041186,200.94488382041186,200.94488382041186
2014-10-23,189.32818179103833,201.7299518253318,201.7299518253318,201.7299518253318
2014-10-24,190.78511738049272,202.99574733974933,202.99574733974933,202.99574733974933
2014-10-27,190.52280150111795,203.06971769971472,203.06971769971472,203.06971769971472
2014-10-28,192.7081778238264,203.60681541675453,203.60681541675453,203.60681541675453
2014-10-29,192.41679792232833,203.1600992814795,203.1600992814795,203.1600992814795
2014-10-30,193.65025986681604,202.56932371292305,202.56932371292305,202.56932371292305
2014-10-31,195.8648264985223,203.65067944025745,203.65067944025745,203.65067944025745
2014-11-03,195.97162911240804,204.11967170026648,204.11967170026648,204.11967170026648
2014-11-04,195.29175470290065,204.9579963932139,204.9579963932139,204.9579963932139
2014-11-05,196.52525272935253,204.90690622028873,204.90690622028873,204.90690622028873
2014-11-06,197.31192975274564,205.05981844181628,205.05981844181628,205.05981844181628
2014-11-07,197.49656116330416,206.2300979277591,206.2300979277591,206.2300979277591
2014-11-10,198.11809103678007,205.35340563770114,205.35340563770114,205.35340563770114
2014-11-11,198.31239241373095,205.56781886180792,205.56781886180792,205.56781886180792
2014-11-12,198.09867894006706,205.86012554803042,205.86012554803042,205.86012554803042
2014-11-13,198.32211650306954,207.0574107936812,207.0574107936812,207.0574107936812
2014-11-14,198.3706106628879,207.95086419842673,207.95086419842673,207.95086419842673
2014-11-17,198.49693361937912,207.41663932952133,207.41663932952133,207.41663932952133
2014-11-18,199.6430230876762,207.99159898616193,207.99159898616193,207.99159898616193
2014-11-19,199.3224889591445,206.4829347847416,206.4829347847416,206.4829347847416
2014-11-20,199.6721592737278,207.8113156976966,207.8113156976966,207.8113156976966
2014-11-21,200.74049210928035,208.09291327213992,208.09291327213992,208.09291327213992
2014-11-24,201.3038037335993,208.41240758284928,208.41240758284928,208.41240758284928
2014-11-25,201.15814084432336,209.27672990407402,209.27672990407402,209.27672990407402
2014-11-26,201.67292222685975,210.73982500230179,210.73982500230179,210.73982500230179
2014-11-28,201.24554940247816,211.7982083889443,211.7982083889443,211.7982083889443
2014-12-01,199.84699443101945,210.01578467725994,210.01578467725994,210.01578467725994
2014-12-02,201.13872874761034,208.92796989475227,208.92796989475227,208.92796989475227
2014-12-03,201.91573580461113,209.20793412603552,209.20793412603552,209.20793412603552
2014-12-04,201.69233432357277,210.54390946437343,210.54390946437343,210.54390946437343
2014-12-05,202.0226286234072,209.93812726642187,209.93812726642187,209.93812726642187
2014-12-08,200.6725678117669,209.99720791878212,209.99720791878212,209.99720791878212
2014-12-09,200.53659292986544,210.94911300858396,210.94911300858396,210.94911300858396
2014-12-10,197.32161776012006,210.09965862691223,210.09965862691223,210.09965862691223
2014-12-11,198.32211650306954,211.08377030535823,211.08377030535823,211.08377030535823
2014-12-12,195.11686542266278,211.38004607847665,211.38004607847665,211.38004607847665
2014-12-15,193.77660086428935,210.22332221224417,210.22332221224417,210.22332221224417
2014-12-16,192.22256870930573,209.20142115426984,209.20142115426984,209.20142115426984
2014-12-17,195.99109533206726,210.14539814268696,210.14539814268696,210.14539814268696
2014-12-18,200.8376608387379,211.60477052309423,211.60477052309423,211.60477052309423
2014-12-19,201.69218999571618,213.02030605356003,213.02030605356003,213.02030605356003
2014-12-22,202.62000162188428,214.2400169994418,214.2400169994418,214.3401566534879
2014-12-23,202.8934307462174,211.58744579289035,211.58744579289035,211.58744579289035
2014-12-24,202.9129330478408,211.93038148146397,211.93038148146397,211.93038148146397
2014-12-26,203.56729750869374,212.92919338585835,212.92919338585835,212.92919338585835
2014-12-29,203.8407085920448,213.5402216924029,213.5402216924029,213.5402216924029
2014-12-30,202.74695601274811,213.05740781092587,213.05740781092587,213.05740781092587
2014-12-31,200.7350617736757,211.83127762463573,211.83127762463573,211.83127762463573
2015-01-02,200.62768184836358,213.01723198829836,213.01723198829836,213.01723198829836
